Time_index,Hourly_USD_per_MWh
4148,48.52
4149,49.03
4150,47.1
4151,37.13
4152,41.9
4153,32.57
4154,29.14
4155,27.28
4156,26.8
4157,24.4
4158,24.79
4159,29.14
4160,34.57
4161,44.69
4162,49.91
4163,52.95
4164,74.05
4165,87.36
4166,94.42
4167,80.13
4168,80.13
4169,64.66
4170,60.52
4171,52.61
4172,50.89
4173,53.84
4174,47.17
4175,39.63
4176,41.01
4177,35.45
4178,32.53
4179,30.33
4180,34.04
4181,36.37
4182,46.1
4183,52.32
4184,53.46
4185,60.5
4186,88.97
4187,119.35
4188,149.72
4189,175.33
4190,233.14
4191,159.12
4192,224
4193,196.56
4194,131.24
4195,120.45
4196,111.95
4197,108.75
4198,57.55
4199,48.41
4200,45.51
4201,37.66
4202,35.83
4203,32.31
4204,32.21
4205,33.32
4206,41.87
4207,47.96
4208,50.14
4209,55.89
4210,111.5
4211,124.14
4212,146.32
4213,162.52
4214,188.95
4215,206.16
4216,224.24
4217,241.98
4218,149.97
4219,125.11
4220,124.64
4221,119.79
4222,57.12
4223,49.23
4224,53.06
4225,40.07
4226,36.11
4227,34.08
4228,34
4229,35.28
4230,44.41
4231,53.03
4232,55.48
4233,60.4
4234,117.63
4235,156.66
4236,217
4237,265.01
4238,273.75
4239,264.66
4240,264.48
4241,272.37
4242,156.49
4243,123.2
4244,119.44
4245,117.42
4246,60.27
4247,56.5
4248,51.51
4249,48.96
4250,42.87
4251,35.28
4252,36.19
4253,36.59
4254,47.75
4255,50.86
4256,56.45
4257,70.79
4258,117.18
4259,136.68
4260,199.57
4261,265.54
4262,274.45
4263,293.34
4264,275.58
4265,265.54
4266,198.2
4267,128.3
4268,122
4269,114.94
4270,57.52
4271,51.11
4272,42.98
4273,41.17
4274,35.51
4275,30.55
4276,29.52
4277,31.18
4278,40.42
4279,42.86
4280,44.27
4281,51.6
4282,73.65
4283,115.38
4284,118.89
4285,129.28
4286,135.34
4287,140.79
4288,144.42
4289,131.13
4290,114.53
4291,75.4
4292,71.98
4293,62.26
4294,52.14
4295,44.6
4296,42.41
4297,40.23
4298,38.21
4299,31.61
4300,30.25
4301,29.56
4302,30.48
4303,39.35
4304,41.77
4305,43.43
4306,48
4307,61.77
4308,66.68
4309,80.07
4310,80.07
4311,80.08
4312,80.07
4313,66.8
4314,61.73
4315,49.29
4316,47.99
4317,48.98
4318,49.01
4319,43.31
4320,38.01
4321,31.74
4322,30.48
4323,26.67
4324,25.49
4325,25.15
4326,25.47
4327,28.87
4328,32.76
4329,37.71
4330,42.04
4331,44.39
4332,45.5
4333,47.9
4334,52.2
4335,52.61
4336,55.98
4337,54.99
4338,49.63
4339,45.62
4340,45.06
4341,45.41
4342,42.87
4343,39.99
4344,43.2
4345,41.42
4346,39.86
4347,39.8
4348,39.77
4349,40.09
4350,41.33
4351,43.67
4352,45.17
4353,59.5
4354,69.42
4355,113.38
4356,119.25
4357,123.96
4358,135.44
4359,140.71
4360,140.69
4361,131.18
4362,114.92
4363,78.54
4364,79.89
4365,80.41
4366,62.66
4367,44.22
4368,41.56
4369,39.73
4370,32.6
4371,29.55
4372,29.08
4373,31.88
4374,39.68
4375,41
4376,42.92
4377,47.96
4378,64.48
4379,74.08
4380,78.89
4381,89.16
4382,98.69
4383,103.46
4384,108.18
4385,98.43
4386,80.08
4387,64.46
4388,66.17
4389,63.27
4390,45.91
4391,42.39
4392,39.77
4393,31.95
4394,28.41
4395,27.93
4396,27.94
4397,30.83
4398,35.04
4399,40.36
4400,42.56
4401,46.37
4402,53.78
4403,63.26
4404,67.76
4405,74.85
4406,81.91
4407,93.17
4408,107.93
4409,87.86
4410,69.42
4411,55.13
4412,53.59
4413,50.04
4414,43.64
4415,41.64
4416,38.47
4417,32.71
4418,29.71
4419,27.39
4420,26.75
4421,26.03
4422,28.6
4423,34.03
4424,39.47
4425,43.56
4426,48.23
4427,54.61
4428,60.25
4429,64.85
4430,65.95
4431,73.22
4432,77.34
4433,72.05
4434,62.27
4435,56.6
4436,55.85
4437,53.32
4438,46.04
4439,41.56
4440,42.55
4441,35.73
4442,31.55
4443,26.94
4444,27.88
4445,30.71
4446,35.15
4447,42.16
4448,44.26
4449,50.06
4450,58.11
4451,98.51
4452,116.28
4453,120.84
4454,128.14
4455,133.25
4456,138.58
4457,122.08
4458,88.63
4459,72.03
4460,61.49
4461,57.67
4462,48.03
4463,43.81
4464,44.28
4465,42.11
4466,33.18
4467,31.65
4468,31.23
4469,28.82
4470,29.65
4471,38.64
4472,44.21
4473,46.05
4474,51.21
4475,66.33
4476,83.52
4477,98.79
4478,122.24
4479,122.9
4480,123.04
4481,118.65
4482,86.96
4483,59.33
4484,54.42
4485,53.26
4486,47.68
4487,45.89
4488,48.73
4489,46.52
4490,41.76
4491,35.95
4492,35.33
4493,32.98
4494,25.41
4495,38.87
4496,46.62
4497,48.93
4498,55.52
4499,80.01
4500,85.81
4501,117.63
4502,120.83
4503,124.21
4504,124.5
4505,125.5
4506,95.83
4507,70.69
4508,63.76
4509,60.98
4510,51.64
4511,48.73
4512,49.99
4513,46.36
4514,44.01
4515,41.3
4516,42.79
4517,47.45
4518,49.03
4519,54.06
4520,60.55
4521,84.76
4522,122.45
4523,118.11
4524,123.42
4525,129.12
4526,140.67
4527,151.64
4528,141.37
4529,130.13
4530,112.17
4531,87.43
4532,108.82
4533,92.11
4534,61.98
4535,53.58
4536,45.37
4537,39.13
4538,37.49
4539,36.45
4540,36.81
4541,36.35
4542,37.82
4543,45.17
4544,48.26
4545,52.99
4546,64.92
4547,89.04
4548,93.24
4549,124.31
4550,138.3
4551,148.3
4552,158.01
4553,139.67
4554,123.23
4555,80.64
4556,73.54
4557,59.52
4558,51.27
4559,47.53
4560,47.48
4561,42.96
4562,36.83
4563,33.85
4564,34.88
4565,36.18
4566,43.59
4567,48.34
4568,50.62
4569,56.01
4570,93.55
4571,118.87
4572,126.12
4573,138.05
4574,156.69
4575,169.15
4576,187.18
4577,167.63
4578,135.43
4579,115.85
4580,95.04
4581,88.09
4582,55.55
4583,50.51
4584,44.09
4585,36.6
4586,31.9
4587,30.38
4588,30.44
4589,32.92
4590,39.96
4591,46.74
4592,47.64
4593,50.13
4594,61.47
4595,71.02
4596,75
4597,97.06
4598,116.99
4599,121.47
4600,135.45
4601,124.8
4602,90.44
4603,66.99
4604,72.24
4605,56.04
4606,48.61
4607,45.44
4608,37.72
4609,31.93
4610,28.41
4611,26.96
4612,26.18
4613,27.99
4614,32.93
4615,37.48
4616,42.65
4617,42.87
4618,47.72
4619,49.59
4620,53.8
4621,55.82
4622,55.83
4623,59.35
4624,61.12
4625,57.57
4626,51.04
4627,47.1
4628,45.82
4629,50.38
4630,44.09
4631,36.72
4632,32.03
4633,28.47
4634,26.37
4635,23.88
4636,23.02
4637,22.08
4638,22.92
4639,26.91
4640,30.75
4641,39.02
4642,43.26
4643,44.47
4644,45.35
4645,47.57
4646,48.15
4647,48.45
4648,49.75
4649,50.89
4650,46.56
4651,44.5
4652,44.23
4653,44.28
4654,42.73
4655,40.98
4656,36.35
4657,31.41
4658,28.02
4659,25.81
4660,24
4661,23.06
4662,23.95
4663,28.55
4664,36.88
4665,42.88
4666,45.81
4667,52.22
4668,57.65
4669,63.05
4670,80.48
4671,94.9
4672,107.83
4673,109.87
4674,70.73
4675,61.25
4676,57.32
4677,55.16
4678,47.63
4679,43.08
4680,41.55
4681,37.56
4682,34.44
4683,31.48
4684,31.78
4685,36.08
4686,40.83
4687,46.85
4688,52.31
4689,65.16
4690,123.06
4691,158.5
4692,174.58
4693,262.87
4694,265.54
4695,270.94
4696,270.94
4697,264.22
4698,220.68
4699,146.44
4700,121.4
4701,118.77
4702,97.92
4703,53.69
4704,48.5
4705,46.19
4706,45.14
4707,42.28
4708,41.03
4709,42.49
4710,44.52
4711,50.3
4712,54.61
4713,69.65
4714,120.21
4715,149.48
4716,210.35
4717,265.54
4718,276.34
4719,276.34
4720,276.34
4721,270.94
4722,256.53
4723,148.74
4724,123.83
4725,119.99
4726,74.8
4727,55.89
4728,64.04
4729,59.94
4730,57.06
4731,51.58
4732,52.86
4733,55.92
4734,59.84
4735,64.8
4736,68.14
4737,85.9
4738,123.61
4739,150.96
4740,246.35
4741,296.8
4742,310.52
4743,295.29
4744,295.29
4745,295.29
4746,267.58
4747,155.73
4748,130.68
4749,126.05
4750,88.46
4751,69.24
4752,59.71
4753,56.13
4754,52.3
4755,46.34
4756,44.67
4757,45.97
4758,55.83
4759,60.78
4760,70.31
4761,99.77
4762,135.8
4763,158.33
4764,234.95
4765,315.63
4766,321.63
4767,334.29
4768,327.49
4769,321.5
4770,270.94
4771,184.44
4772,156.17
4773,130.34
4774,115.63
4775,65.97
4776,57.36
4777,53.94
4778,52.16
4779,44.98
4780,43.35
4781,42.98
4782,52.19
4783,55.73
4784,67.25
4785,96.7
4786,148.1
4787,197.48
4788,247.23
4789,276.34
4790,296.82
4791,322.91
4792,326.18
4793,298.09
4794,265.54
4795,172.98
4796,153.41
4797,139.3
4798,118.48
4799,62.48
4800,57.48
4801,52.46
4802,49.28
4803,46.45
4804,43.27
4805,40.76
4806,41.42
4807,47.15
4808,53.61
4809,71.01
4810,119.01
4811,148.19
4812,177.97
4813,247.64
4814,265.54
4815,265.54
4816,265.54
4817,256.1
4818,126.49
4819,120.95
4820,118.88
4821,107.31
4822,70.41
4823,56.29
4824,47.8
4825,45.89
4826,42.87
4827,33.53
4828,30.87
4829,29.25
4830,29.09
4831,31.99
4832,40.51
4833,46.57
4834,53.6
4835,62.22
4836,74.25
4837,91.9
4838,98.04
4839,91.42
4840,92.35
4841,89.27
4842,73.34
4843,60.7
4844,63.36
4845,57.85
4846,50.89
4847,46.66
4848,41.06
4849,35.15
4850,31.77
4851,29.77
4852,29.63
4853,31.86
4854,34.88
4855,41.81
4856,46.29
4857,53.85
4858,69.52
4859,94.22
4860,122.61
4861,133.31
4862,154.43
4863,190.56
4864,257.27
4865,169.47
4866,124.74
4867,90.46
4868,93.1
4869,80.53
4870,56.44
4871,50.04
4872,43.76
4873,42.16
4874,41.27
4875,41.02
4876,30.71
4877,41.23
4878,42.49
4879,45.13
4880,47.23
4881,53.45
4882,69.57
4883,82.94
4884,124.37
4885,135.45
4886,150.78
4887,150.83
4888,159.71
4889,150.8
4890,126.05
4891,115.52
4892,115.48
4893,86.18
4894,51.95
4895,46.24
4896,42.48
4897,41.14
4898,40.13
4899,39.48
4900,30.85
4901,38.94
4902,41.53
4903,43.7
4904,44.97
4905,49.66
4906,65.33
4907,84.65
4908,116.76
4909,132.38
4910,149.61
4911,158.45
4912,172.95
4913,158.54
4914,132.04
4915,114.68
4916,84.42
4917,74.94
4918,48.18
4919,43.26
4920,41.88
4921,31.31
4922,28.21
4923,26.43
4924,25.91
4925,29.5
4926,35.87
4927,42.57
4928,43.6
4929,45.1
4930,45.37
4931,47.94
4932,52.11
4933,55.37
4934,59.45
4935,64.16
4936,65.81
4937,61.3
4938,53.35
4939,49.48
4940,51.21
4941,47.67
4942,45.59
4943,42.7
4944,34.19
4945,30.23
4946,26.7
4947,25.07
4948,24.9
4949,27.72
4950,31.37
4951,41.35
4952,42.75
4953,44.08
4954,45.63
4955,47.65
4956,49.4
4957,54.07
4958,62.2
4959,68.94
4960,64.38
4961,60.75
4962,50.36
4963,50.18
4964,48.16
4965,46.63
4966,43.04
4967,38.88
4968,31.93
4969,29.12
4970,25.15
4971,22.74
4972,21.91
4973,22.03
4974,24.49
4975,28.08
4976,31.81
4977,39.36
4978,43.69
4979,45.32
4980,46.79
4981,49.25
4982,51.07
4983,52.67
4984,55.98
4985,57.95
4986,50.01
4987,46.96
4988,48.18
4989,46.16
4990,45.02
4991,42.3
4992,33.43
4993,29.55
4994,26.7
4995,24.47
4996,22.61
4997,23.31
4998,23.35
4999,27.15
5000,29.51
5001,38.58
5002,43.36
5003,44.09
5004,46.01
5005,47.47
5006,50.66
5007,51.96
5008,56.41
5009,53.31
5010,48.95
5011,47.57
5012,50.15
5013,47.71
5014,43.45
5015,40.13
5016,30.82
5017,28.71
5018,27.03
5019,25.61
5020,25.87
5021,28.3
5022,32.55
5023,37.07
5024,39.83
5025,44.61
5026,47.77
5027,54.44
5028,58.38
5029,67.03
5030,80
5031,82.02
5032,80.25
5033,79.84
5034,54.48
5035,51.16
5036,51.24
5037,49.5
5038,44.57
5039,39.13
5040,30.32
5041,27.64
5042,24.66
5043,23.65
5044,23.55
5045,26.63
5046,30.2
5047,35.15
5048,40.11
5049,42.25
5050,46.4
5051,49.19
5052,55.77
5053,61.9
5054,66.98
5055,71.84
5056,74.6
5057,70.16
5058,60.33
5059,52.15
5060,49.81
5061,50.07
5062,42.58
5063,37.93
5064,28.55
5065,25.49
5066,22.52
5067,21.48
5068,21.62
5069,24.11
5070,28.78
5071,34.46
5072,39.58
5073,40.72
5074,43.76
5075,48.79
5076,50.95
5077,54.6
5078,63.84
5079,67.81
5080,66.33
5081,60.58
5082,50.5
5083,47.97
5084,47.31
5085,46.01
5086,41.49
5087,35.92
5088,29.98
5089,26.4
5090,23.61
5091,22.1
5092,22.34
5093,24.63
5094,28.22
5095,34.17
5096,39.13
5097,41.09
5098,45.87
5099,47.9
5100,50.17
5101,52.41
5102,58.03
5103,64.85
5104,68.39
5105,55.69
5106,51.13
5107,45.86
5108,44.66
5109,43.15
5110,39.03
5111,34.19
5112,28.43
5113,26.09
5114,22.66
5115,21.39
5116,22.21
5117,24.81
5118,27.58
5119,31.97
5120,35.53
5121,39.54
5122,41.76
5123,44.87
5124,48.32
5125,50.6
5126,55.62
5127,60.07
5128,65.13
5129,56.58
5130,48.38
5131,43.37
5132,43.4
5133,43.52
5134,40.85
5135,37.28
5136,29.95
5137,27.65
5138,24.25
5139,22.26
5140,21.94
5141,21.88
5142,22.36
5143,26.34
5144,31.85
5145,36.79
5146,39.53
5147,41.9
5148,43.89
5149,46.14
5150,50.29
5151,53.89
5152,53.72
5153,50.49
5154,42.32
5155,39.8
5156,39.88
5157,39.27
5158,37.55
5159,32.86
5160,29.84
5161,26.45
5162,22.97
5163,21.21
5164,20.08
5165,19.61
5166,19.93
5167,22.45
5168,24.37
5169,28.82
5170,35.54
5171,37.69
5172,39.37
5173,40.83
5174,43.1
5175,44.19
5176,44.85
5177,44.39
5178,40.87
5179,38.09
5180,39.53
5181,39.04
5182,34.98
5183,31.04
5184,25.75
5185,23.02
5186,19.86
5187,19
5188,19.25
5189,20.13
5190,26.63
5191,28.18
5192,30.56
5193,33.49
5194,37.69
5195,39.06
5196,42.13
5197,43.17
5198,45.31
5199,47.22
5200,48.44
5201,46.11
5202,40.97
5203,40.1
5204,40.3
5205,39.22
5206,33.39
5207,28.12
5208,25.22
5209,22.01
5210,18.7
5211,17.03
5212,17.62
5213,20.34
5214,24.94
5215,28.59
5216,31.59
5217,33.73
5218,38.38
5219,40.83
5220,42.58
5221,44.04
5222,46.98
5223,47.83
5224,48.85
5225,45.33
5226,41.33
5227,39.8
5228,39.69
5229,37.82
5230,32.61
5231,28.2
5232,26.39
5233,24.47
5234,22.84
5235,21.28
5236,22.12
5237,23.83
5238,27.87
5239,31.99
5240,35
5241,36.71
5242,39.4
5243,42.35
5244,45.26
5245,46.34
5246,47.79
5247,49.81
5248,51.44
5249,48.02
5250,43.12
5251,41.58
5252,40.72
5253,41.1
5254,36.39
5255,31.09
5256,29.43
5257,26.52
5258,24.44
5259,23.32
5260,23.66
5261,26.55
5262,29.96
5263,33.65
5264,36.16
5265,39.4
5266,44.58
5267,46.35
5268,49.14
5269,53.15
5270,56.48
5271,62.81
5272,64.54
5273,57.27
5274,48.62
5275,45.03
5276,45.14
5277,43.43
5278,40.81
5279,35.92
5280,32.69
5281,29.37
5282,26.74
5283,26.05
5284,25.98
5285,28.15
5286,32.31
5287,36.68
5288,38.41
5289,42.54
5290,45.29
5291,49.04
5292,51.05
5293,59.72
5294,64.74
5295,68.9
5296,67.72
5297,59.85
5298,50.96
5299,46.4
5300,45.93
5301,41.6
5302,38.76
5303,36.52
5304,33.95
5305,29.99
5306,26.79
5307,25.1
5308,23.35
5309,23.21
5310,24.32
5311,27.77
5312,34.81
5313,38.59
5314,39.79
5315,45.06
5316,46.72
5317,48.43
5318,51.5
5319,53.85
5320,55.54
5321,52.65
5322,46.17
5323,43
5324,44
5325,42.34
5326,39.76
5327,35.84
5328,35.4
5329,31.19
5330,26.8
5331,25.2
5332,23.57
5333,23.15
5334,23.53
5335,26.23
5336,31.57
5337,34.86
5338,38.49
5339,43.5
5340,45.46
5341,48.06
5342,50.38
5343,52.88
5344,55.79
5345,55.48
5346,48.6
5347,45.41
5348,45.84
5349,42.38
5350,38.61
5351,34.47
5352,32.19
5353,27.22
5354,25.64
5355,23.92
5356,23.91
5357,26.37
5358,29.21
5359,35.19
5360,37.53
5361,40.36
5362,43.64
5363,45.83
5364,48.88
5365,51.11
5366,58.47
5367,67.69
5368,70.84
5369,59.64
5370,49.62
5371,46.64
5372,45.67
5373,44.15
5374,39.56
5375,34.87
5376,33.08
5377,28.28
5378,25.95
5379,24.36
5380,24.8
5381,27.19
5382,31.9
5383,37.1
5384,37.95
5385,41.66
5386,44.81
5387,48.75
5388,53.17
5389,58.71
5390,63.73
5391,67.95
5392,71
5393,60.47
5394,50.07
5395,46.21
5396,47.48
5397,44.06
5398,38.96
5399,35.03
5400,31.43
5401,27.27
5402,24.46
5403,22.69
5404,22.95
5405,25.5
5406,28.85
5407,30.81
5408,33.22
5409,37.92
5410,40.16
5411,41.65
5412,43.74
5413,45.94
5414,47.18
5415,49.38
5416,51.14
5417,48.08
5418,44.39
5419,42.4
5420,42.65
5421,40.96
5422,37.62
5423,32.05
5424,25.54
5425,23.01
5426,20.89
5427,19.48
5428,19.92
5429,22.75
5430,25.66
5431,28.24
5432,31.02
5433,34.61
5434,37.09
5435,38.2
5436,39.97
5437,41.8
5438,43.98
5439,45.01
5440,47.63
5441,46.09
5442,41
5443,39.75
5444,40.49
5445,39.78
5446,33.96
5447,28.49
5448,24.42
5449,21.86
5450,20.59
5451,18.17
5452,18.71
5453,21.42
5454,24.92
5455,28.41
5456,31.24
5457,34.9
5458,37.81
5459,39.7
5460,40.79
5461,42.99
5462,44.64
5463,45.94
5464,47.76
5465,45.8
5466,41.01
5467,39.74
5468,40.47
5469,39.74
5470,34.99
5471,28.75
5472,27.01
5473,23.84
5474,21.28
5475,18.9
5476,18.36
5477,19.14
5478,20.12
5479,20.95
5480,26.76
5481,30
5482,36.39
5483,37.63
5484,39.18
5485,40.1
5486,40.76
5487,42.71
5488,46
5489,45.7
5490,40.36
5491,38.82
5492,39.19
5493,39.11
5494,36.75
5495,28.48
5496,29.56
5497,26.09
5498,23.31
5499,21.8
5500,20.37
5501,20.11
5502,19.92
5503,20.08
5504,23.04
5505,28.52
5506,32.06
5507,36.92
5508,38.08
5509,39.02
5510,39.38
5511,40.35
5512,42.59
5513,42.03
5514,40.49
5515,39.25
5516,41.96
5517,39.14
5518,36.89
5519,29.23
5520,32.91
5521,26.44
5522,24.67
5523,23.41
5524,24.11
5525,26.59
5526,30
5527,34.09
5528,36.61
5529,38.87
5530,43.08
5531,45.01
5532,46.71
5533,48.58
5534,52.84
5535,57.06
5536,69.81
5537,69.83
5538,51.86
5539,48.32
5540,50.56
5541,46.58
5542,40.83
5543,34.21
5544,34.34
5545,27.65
5546,25.3
5547,24
5548,24.3
5549,27.56
5550,30.52
5551,36.43
5552,38.76
5553,40.68
5554,46.53
5555,50.79
5556,54.29
5557,63.75
5558,74.47
5559,78.55
5560,108.42
5561,88.41
5562,71.83
5563,56.47
5564,55.02
5565,48.13
5566,41.65
5567,38.08
5568,37.99
5569,28.68
5570,25.51
5571,24.16
5572,24.44
5573,28.28
5574,31.88
5575,38.14
5576,40.67
5577,43.65
5578,49.23
5579,68.38
5580,80.3
5581,119.89
5582,126.91
5583,139.82
5584,142.16
5585,122.49
5586,74.61
5587,58.68
5588,58.57
5589,49.28
5590,44.02
5591,41.04
5592,35.78
5593,30.79
5594,24.62
5595,24.28
5596,24.5
5597,27.05
5598,33.08
5599,36.72
5600,41.04
5601,44.53
5602,47.53
5603,52.92
5604,64.35
5605,75.65
5606,90.64
5607,98.58
5608,103.69
5609,85.36
5610,58.88
5611,52.33
5612,54.92
5613,47.48
5614,43.15
5615,39.12
5616,34.48
5617,29.62
5618,24.83
5619,23.46
5620,23.58
5621,26.15
5622,31.1
5623,33.62
5624,37.56
5625,41.46
5626,44.71
5627,47.85
5628,51.02
5629,61
5630,67.1
5631,71.58
5632,72.06
5633,59.6
5634,50.69
5635,46.91
5636,47.37
5637,43.36
5638,41.01
5639,34.58
5640,32.58
5641,28.12
5642,25.27
5643,22.65
5644,21.73
5645,22.54
5646,23.15
5647,24.6
5648,30.24
5649,39.53
5650,41.16
5651,41.95
5652,46.62
5653,49.22
5654,45.06
5655,46.53
5656,48.34
5657,46.41
5658,44.45
5659,41.89
5660,41.96
5661,40.92
5662,39.62
5663,31.98
5664,33.88
5665,28.38
5666,25.51
5667,23.32
5668,22.15
5669,22.06
5670,19.94
5671,22.37
5672,26.09
5673,29.65
5674,34.85
5675,39.47
5676,40
5677,41.54
5678,43.68
5679,45.91
5680,47.07
5681,46.81
5682,43.08
5683,43.18
5684,45.96
5685,41.4
5686,39.3
5687,36.71
5688,32.68
5689,27.98
5690,24.75
5691,23.89
5692,23.86
5693,27.05
5694,30.26
5695,35.97
5696,39.17
5697,42.16
5698,44.42
5699,48.02
5700,52.67
5701,56.56
5702,65.98
5703,77.9
5704,81.56
5705,65.86
5706,52.61
5707,48.74
5708,50.23
5709,46.19
5710,40.48
5711,35.26
5712,36.33
5713,31.97
5714,27.52
5715,26.99
5716,27.23
5717,30.53
5718,34.74
5719,38.74
5720,40.92
5721,44.74
5722,47.5
5723,51.09
5724,53.84
5725,68.1
5726,79.2
5727,91.13
5728,91.74
5729,75.39
5730,53.48
5731,50.35
5732,52.37
5733,46.3
5734,42.42
5735,39.87
5736,34.68
5737,30.86
5738,27.62
5739,26.29
5740,25.93
5741,26.58
5742,36.31
5743,37.65
5744,40.03
5745,43.5
5746,48.45
5747,52.43
5748,56.18
5749,64.18
5750,71.28
5751,84.84
5752,82.44
5753,69.72
5754,55.61
5755,51.84
5756,52.35
5757,48.39
5758,42.8
5759,39.94
5760,32.56
5761,29.07
5762,25.94
5763,24.97
5764,25.24
5765,27.66
5766,32.36
5767,34.66
5768,39.48
5769,42.9
5770,46.46
5771,51.03
5772,54.16
5773,57.13
5774,69.68
5775,72.88
5776,74.25
5777,69.02
5778,69.96
5779,67.82
5780,67.78
5781,46.68
5782,41.66
5783,34.32
5784,31.46
5785,27.84
5786,25.26
5787,22.93
5788,23.34
5789,26.26
5790,30.93
5791,35.81
5792,39.32
5793,43.01
5794,46.42
5795,49.42
5796,50.75
5797,54.99
5798,63.12
5799,68.86
5800,71.51
5801,65.39
5802,51.79
5803,49.65
5804,49.79
5805,43.83
5806,40.38
5807,33.8
5808,36.05
5809,32.1
5810,28.04
5811,24.8
5812,23.87
5813,24.12
5814,24.86
5815,27.7
5816,31.52
5817,41.3
5818,45.7
5819,64.69
5820,49.18
5821,51.79
5822,53.51
5823,58.14
5824,59.19
5825,55.09
5826,49.98
5827,49.05
5828,48.83
5829,44.23
5830,41.81
5831,36.73
5832,39.94
5833,35.33
5834,30.11
5835,27.8
5836,25.67
5837,24.75
5838,23.42
5839,23.68
5840,30.58
5841,41
5842,44.7
5843,49.27
5844,52.92
5845,54.07
5846,56.7
5847,58.32
5848,59.54
5849,59.75
5850,54.72
5851,54.09
5852,56.74
5853,50.06
5854,48.43
5855,43.75
5856,44.48
5857,40.03
5858,36.22
5859,32.33
5860,30.28
5861,28.54
5862,28.55
5863,28.1
5864,34.36
5865,41.69
5866,45.29
5867,49.46
5868,52.3
5869,53.33
5870,55.56
5871,63.37
5872,69.96
5873,69.91
5874,60.96
5875,62.97
5876,64.58
5877,51.04
5878,47.81
5879,44.21
5880,44.03
5881,38.5
5882,36.35
5883,34.2
5884,35.14
5885,37.67
5886,43.41
5887,43.3
5888,46.36
5889,48.54
5890,51.69
5891,55.98
5892,69.75
5893,74.01
5894,73.19
5895,73.39
5896,78.67
5897,73.29
5898,69.73
5899,63.06
5900,59.14
5901,48.66
5902,45.61
5903,41.2
5904,35.57
5905,28.9
5906,26.73
5907,25.79
5908,26.2
5909,29.08
5910,38.56
5911,41.05
5912,43.03
5913,44.2
5914,46.86
5915,52.27
5916,52.04
5917,53.86
5918,54.01
5919,57.14
5920,60.36
5921,56.32
5922,50.67
5923,51.28
5924,52.72
5925,46.25
5926,40.85
5927,35.03
5928,35.26
5929,30.18
5930,27.53
5931,25.08
5932,24.64
5933,28.57
5934,36.07
5935,39.94
5936,41.13
5937,42.82
5938,46.18
5939,47.56
5940,49.15
5941,50.45
5942,52.07
5943,53.72
5944,55.73
5945,51.58
5946,48.01
5947,48.76
5948,48.15
5949,43.91
5950,39.5
5951,34.36
5952,29.76
5953,25.12
5954,22.12
5955,20.63
5956,20.84
5957,23.11
5958,32.69
5959,32.75
5960,33.97
5961,38.09
5962,40.38
5963,41.11
5964,42.56
5965,44.6
5966,44.97
5967,44.63
5968,46.27
5969,45.13
5970,43.36
5971,43.76
5972,43.22
5973,40.75
5974,35.46
5975,30.96
5976,29.68
5977,25.66
5978,23.47
5979,21.84
5980,21.46
5981,22.03
5982,24.34
5983,25.18
5984,34.25
5985,39.46
5986,39.16
5987,40.34
5988,42.31
5989,42.6
5990,43.22
5991,44.83
5992,46.92
5993,44.71
5994,42.56
5995,46.1
5996,43.48
5997,41.26
5998,38.7
5999,30.38
6000,33.66
6001,27.38
6002,24.15
6003,23.4
6004,22.76
6005,22.66
6006,22.15
6007,25.18
6008,29.66
6009,35.76
6010,39.08
6011,42.06
6012,43.43
6013,46.55
6014,46.94
6015,47.04
6016,47.9
6017,46.8
6018,42.94
6019,48.81
6020,46.31
6021,44.07
6022,41.13
6023,31.83
6024,29.11
6025,25.86
6026,24.45
6027,23.25
6028,23.56
6029,26.68
6030,33.21
6031,34.94
6032,36.4
6033,39.21
6034,42.22
6035,42.74
6036,43.23
6037,44.06
6038,44.76
6039,45.81
6040,47.7
6041,46.94
6042,43.9
6043,46.03
6044,45.45
6045,40.72
6046,35.79
6047,31.99
6048,32.1
6049,28.16
6050,25.23
6051,24.2
6052,25.03
6053,29.99
6054,37.87
6055,40.23
6056,40.06
6057,44.32
6058,47.98
6059,52.47
6060,53.35
6061,69.57
6062,80.27
6063,79.49
6064,76.35
6065,69.59
6066,56.03
6067,59.33
6068,56.92
6069,50.49
6070,44.5
6071,41.84
6072,46.27
6073,41.12
6074,37.69
6075,35.43
6076,35.61
6077,40.53
6078,45.68
6079,51.14
6080,52.35
6081,68.45
6082,78.8
6083,94.15
6084,108.54
6085,148.15
6086,196.63
6087,203.81
6088,225.09
6089,207.6
6090,144.38
6091,148.9
6092,127.03
6093,119.18
6094,64.2
6095,49.29
6096,45.4
6097,42.9
6098,39.87
6099,38.49
6100,38.28
6101,39.71
6102,45.8
6103,49.74
6104,54.36
6105,59.34
6106,69.87
6107,79.72
6108,93.05
6109,122.12
6110,150.92
6111,190.54
6112,169.98
6113,148.95
6114,98.19
6115,99.42
6116,88.57
6117,64.52
6118,51.75
6119,46.09
6120,39.93
6121,34.45
6122,31.59
6123,28.49
6124,29.11
6125,33.07
6126,38.87
6127,40.59
6128,40.05
6129,42.53
6130,43.02
6131,45.31
6132,47.98
6133,50.24
6134,49.13
6135,48.28
6136,48.21
6137,47.96
6138,42.73
6139,44.81
6140,42.25
6141,40.61
6142,32.53
6143,29.72
6144,38.34
6145,39.1
6146,34.98
6147,31.88
6148,31.08
6149,30.58
6150,31.98
